6.442,	25,	0,	3.78581
6.442,	112,	0,	3.6382
6.44745,	64,	1,	6.63697
6.44745,	64,	0,	2.71925
6.44745,	113,	0,	2.91772
6.4502,	2,	1,	7.84304
6.4502,	2,	0,	3.35543
6.4502,	114,	0,	3.48761
6.45095,	7,	1,	8.42779
6.45095,	7,	0,	4.08544
6.45095,	115,	0,	3.34235
6.4769,	30,	1,	7.11704
6.4769,	30,	0,	3.13964
6.4769,	116,	0,	2.9774
6.4781,	23,	1,	7.81113
6.4781,	23,	0,	3.9137
6.4781,	117,	0,	2.89744
6.48465,	29,	1,	8.52139
6.48465,	29,	0,	3.34324
6.48465,	118,	0,	4.17814
6.4961,	63,	1,	7.70439
6.4961,	63,	0,	3.28142
6.4961,	119,	0,	3.42297
6.49735,	27,	1,	8.10376
6.49735,	27,	0,	3.2968
6.49735,	120,	0,	3.80696
6.4976,	58,	1,	6.64278
6.4976,	58,	0,	3.11095
6.4976,	121,	0,	2.53183
6.50185,	62,	1,	7.4094
6.50185,	62,	0,	3.0849
6.50185,	122,	0,	3.32449
6.53265,	57,	1,	7.88495
6.53265,	57,	0,	3.21406
6.53265,	123,	0,	3.67088
6.5375,	40,	1,	6.48724
6.5375,	40,	0,	3.03655
6.5375,	124,	0,	2.45069
6.54275,	32,	1,	8.86081
6.54275,	32,	0,	3.61631
6.54275,	125,	0,	4.2445
6.5645,	10,	1,	7.53805
6.5645,	10,	0,	3.41782
6.5645,	126,	0,	3.12023
6.5775,	66,	1,	8.19256
6.5775,	66,	0,	3.50177
6.5775,	127,	0,	3.69079
6.59825,	69,	1,	7.31333
6.59825,	69,	0,	3.24726
6.59825,	128,	0,	3.06607
6.6032,	34,	1,	6.38192
6.6032,	34,	0,	2.52415
6.6032,	129,	0,	2.85777
6.6063,	65,	1,	7.75055
6.6063,	65,	0,	3.35601
6.6063,	130,	0,	3.39453
6.6073,	16,	1,	8.2722
6.6073,	16,	0,	3.69918
6.6073,	131,	0,	3.57302
6.6102,	67,	1,	7.21682
6.6102,	67,	0,	3.17702
6.6102,	132,	0,	3.03979
6.6132,	8,	1,	7.63558
6.6132,	8,	0,	3.4231
6.6132,	133,	0,	3.21248
6.68045,	0,	1,	7.71272
6.68045,	0,	0,	2.89153
6.68045,	134,	0,	3.82118
6.69455,	42,	1,	8.33536
6.69455,	42,	0,	3.42973
6.69455,	135,	0,	3.90563
6.69515,	14,	1,	7.02528
6.69515,	14,	0,	2.98787
6.69515,	136,	0,	3.0374
6.69735,	75,	1,	6.98715
6.69735,	75,	0,	3.19282
6.69735,	137,	0,	2.79433
6.69735,	76,	1,	8.22647
6.69735,	76,	0,	3.47143
6.69735,	138,	0,	3.75504
6.69865,	19,	1,	6.90436
6.69865,	19,	0,	2.84846
6.69865,	139,	0,	3.05589
6.7209,	59,	1,	7.40791
6.7209,	59,	0,	3.02638
6.7209,	140,	0,	3.38154
6.7222,	4,	1,	7.69813
6.7222,	4,	0,	3.89046
6.7222,	141,	0,	2.80767
6.7368,	9,	1,	7.18507
6.7368,	9,	0,	3.28864
6.7368,	142,	0,	2.89642
6.73725,	60,	1,	7.95264
6.73725,	60,	0,	3.27351
6.73725,	143,	0,	3.67913
6.7402,	79,	1,	7.99302
6.7402,	79,	0,	3.82313
6.7402,	144,	0,	3.16988
6.7442,	39,	1,	7.79871
6.7442,	39,	0,	3.70667
6.7442,	145,	0,	3.09205
6.74505,	82,	1,	8.36705
6.74505,	82,	0,	3.69641
6.74505,	146,	0,	3.67063
6.7551,	71,	1,	7.44856
6.7551,	71,	0,	3.44086
6.7551,	147,	0,	3.0077
6.75825,	33,	1,	7.63221
6.75825,	33,	0,	3.05897
6.75825,	148,	0,	3.57323
6.7753,	95,	1,	6.919
6.7753,	95,	0,	2.75666
6.7753,	149,	0,	3.16235
6.77825,	61,	1,	6.77237
6.77825,	61,	0,	3.1203
6.77825,	150,	0,	2.65207
6.78485,	21,	1,	9.09541
6.78485,	21,	0,	4.0765
6.78485,	151,	0,	4.01892
6.78505,	22,	1,	6.61152
6.78505,	22,	0,	2.76484
6.78505,	152,	0,	2.84668
6.7981,	68,	1,	7.84849
6.7981,	68,	0,	3.38899
6.7981,	153,	0,	3.4595
6.7983,	77,	1,	7.53483
6.7983,	77,	0,	3.59376
6.7983,	154,	0,	2.94107
6.80275,	74,	1,	7.93241
6.80275,	74,	0,	3.46175
6.80275,	155,	0,	3.47066
6.8105,	18,	1,	8.50059
6.8105,	18,	0,	4.20552
6.8105,	156,	0,	3.29507
6.81105,	83,	1,	8.63691
6.81105,	83,	0,	4.08381
6.81105,	157,	0,	3.55309
6.81395,	81,	1,	7.3671
6.81395,	81,	0,	3.29875
6.81395,	158,	0,	3.06834
6.8192,	15,	1,	8.4409
6.8192,	15,	0,	3.57659
6.8192,	159,	0,	3.8643
6.81985,	41,	1,	7.87516
6.81985,	41,	0,	3.12183
6.81985,	160,	0,	3.75333
6.82445,	72,	1,	8.01788
6.82445,	72,	0,	3.70522
6.82445,	161,	0,	3.31266
6.82825,	70,	1,	6.91084
6.82825,	70,	0,	3.19066
6.82825,	162,	0,	2.72017
6.8297,	92,	1,	7.05352
6.8297,	92,	0,	3.12903
6.8297,	163,	0,	2.9245
6.8297,	37,	1,	7.77152
6.8297,	37,	0,	3.327
6.8297,	164,	0,	3.44452
6.84075,	73,	1,	7.78474
6.84075,	73,	0,	3.1335
6.84075,	165,	0,	3.65123
6.84215,	35,	1,	9.18895
6.84215,	35,	0,	4.07668
6.84215,	166,	0,	4.11227
6.85465,	78,	1,	7.86109
6.85465,	78,	0,	3.53757
6.85465,	167,	0,	3.32352
6.87545,	5,	1,	7.33954
6.87545,	5,	0,	2.93118
6.87545,	168,	0,	3.40836
6.88555,	48,	1,	7.46993
6.88555,	48,	0,	2.76694
6.88555,	169,	0,	3.70299
6.8893,	17,	1,	8.40274
6.8893,	17,	0,	3.5128
6.8893,	170,	0,	3.88994
6.9046,	85,	1,	8.09986
6.9046,	85,	0,	3.71682
6.9046,	171,	0,	3.38305
6.90935,	20,	1,	7.32828
6.90935,	20,	0,	3.05906
6.90935,	172,	0,	3.26922
6.90955,	87,	1,	7.14744
6.90955,	87,	0,	3.38271
6.90955,	173,	0,	2.76473
6.91,	89,	1,	7.36893
6.91,	89,	0,	3.3149
6.91,	174,	0,	3.05403
6.9165,	84,	1,	7.88593
6.9165,	84,	0,	3.55778
6.9165,	175,	0,	3.32815
6.92515,	47,	1,	8.55105
6.92515,	47,	0,	3.51598
6.92515,	176,	0,	4.03506
6.92735,	86,	1,	7.27019
6.92735,	86,	0,	3.47293
6.92735,	177,	0,	2.79726
6.92855,	80,	1,	6.74547
6.92855,	80,	0,	3.15811
6.92855,	178,	0,	2.58737
6.93235,	13,	1,	7.22275
6.93235,	13,	0,	3.05526
6.93235,	179,	0,	3.16749
6.93305,	45,	1,	7.7793
6.93305,	45,	0,	3.62949
6.93305,	180,	0,	3.14981
6.94485,	11,	1,	6.4822
6.94485,	11,	0,	2.76156
6.94485,	181,	0,	2.72064
6.95005,	36,	1,	7.83796
6.95005,	36,	0,	3.51595
6.95005,	182,	0,	3.322
6.9554,	93,	1,	7.461
6.9554,	93,	0,	3.11268
6.9554,	183,	0,	3.34832
6.96705,	99,	1,	8.15151
6.96705,	99,	0,	3.59282
6.96705,	184,	0,	3.5587
6.9716,	43,	1,	7.57599
6.9716,	43,	0,	3.36265
6.9716,	185,	0,	3.21334
6.97505,	38,	1,	7.70685
6.97505,	38,	0,	3.59438
6.97505,	186,	0,	3.11247
6.97825,	50,	1,	7.43463
6.97825,	50,	0,	3.03897
6.97825,	187,	0,	3.39566
6.9796,	97,	1,	7.05368
6.9796,	97,	0,	2.99912
6.9796,	188,	0,	3.05457
6.99095,	90,	1,	7.64358
6.99095,	90,	0,	2.8823
6.99095,	189,	0,	3.76127
6.99555,	100,	1,	6.80284
6.99555,	100,	0,	3.13355
6.99555,	190,	0,	2.66929
6.99625,	1,	1,	7.86399
6.99625,	1,	0,	2.92386
6.99625,	191,	0,	3.94013
6.99885,	46,	1,	7.2325
6.99885,	46,	0,	2.87389
6.99885,	192,	0,	3.35861
7.02145,	94,	1,	6.54099
7.02145,	94,	0,	2.79997
7.02145,	193,	0,	2.74102
7.03395,	44,	1,	7.8086
7.03395,	44,	0,	3.8284
7.03395,	194,	0,	2.9802
7.04435,	88,	1,	7.15354
7.04435,	88,	0,	3.29774
7.04435,	195,	0,	2.8558
7.0468,	91,	1,	7.78119
7.0468,	91,	0,	3.33497
7.0468,	196,	0,	3.44623
7.0526,	101,	1,	7.06342
7.0526,	101,	0,	2.97291
7.0526,	197,	0,	3.09052
7.0675,	96,	1,	6.97072
7.0675,	96,	0,	2.96815
7.0675,	198,	0,	3.00257
7.0813,	24,	1,	7.52288
7.0813,	24,	0,	3.28409
7.0813,	199,	0,	3.23879
7.08825,	102,	1,	7.6241
7.08825,	102,	0,	3.16541
7.08825,	200,	0,	3.45869
7.1063,	51,	1,	7.69494
7.1063,	51,	0,	3.19256
7.1063,	201,	0,	3.50238
7.1183,	12,	1,	8.07896
7.1183,	12,	0,	3.42951
7.1183,	202,	0,	3.64945
7.1291,	3,	1,	7.91632
7.1291,	3,	0,	3.7359
7.1291,	203,	0,	3.18042
7.1369,	104,	1,	8.03556
7.1369,	104,	0,	3.52555
7.1369,	204,	0,	3.51001
7.14035,	103,	1,	7.33445
7.14035,	103,	0,	3.20288
7.14035,	205,	0,	3.13157
7.1408,	109,	1,	8.10476
7.1408,	109,	0,	3.8443
7.1408,	206,	0,	3.26045
7.15035,	49,	1,	7.95578
7.15035,	49,	0,	3.133
7.15035,	207,	0,	3.82278
7.1559,	105,	1,	7.85167
7.1559,	105,	0,	3.12918
7.1559,	208,	0,	3.72249
7.1658,	118,	1,	7.98451
7.1658,	118,	0,	3.6438
7.1658,	209,	0,	3.34072
7.17125,	31,	1,	6.93669
7.17125,	31,	0,	2.80803
7.17125,	210,	0,	3.12867
7.1717,	56,	1,	8.59461
7.1717,	56,	0,	3.89721
7.1717,	211,	0,	3.6974
7.1872,	98,	1,	7.7391
7.1872,	98,	0,	3.56171
7.1872,	212,	0,	3.17739
7.20205,	6,	1,	7.12793
7.20205,	6,	0,	2.68019
7.20205,	213,	0,	3.44774
7.215,	7,	1,	8.45544
7.215,	7,	0,	3.64071
7.215,	214,	0,	3.81473
7.2207,	122,	1,	6.59002
7.2207,	122,	0,	3.02921
7.2207,	215,	0,	2.5608
7.25775,	112,	1,	7.90428
7.25775,	112,	0,	3.86473
7.25775,	216,	0,	3.03955
7.2581,	125,	1,	8.38087
7.2581,	125,	0,	3.68051
7.2581,	217,	0,	3.70036
7.2584,	54,	1,	7.44339
7.2584,	54,	0,	3.35133
7.2584,	218,	0,	3.09206
7.26475,	107,	1,	7.79987
7.26475,	107,	0,	2.83851
7.26475,	219,	0,	3.96135
7.282,	114,	1,	7.70965
7.282,	114,	0,	2.83885
7.282,	220,	0,	3.8708
7.2914,	64,	1,	6.06979
7.2914,	64,	0,	3.25209
7.2914,	221,	0,	1.81769
7.29375,	110,	1,	7.75842
7.29375,	110,	0,	3.4394
7.29375,	222,	0,	3.31902
7.2958,	28,	1,	8.05114
7.2958,	28,	0,	3.26805
7.2958,	223,	0,	3.78309
7.2979,	55,	1,	7.47187
7.2979,	55,	0,	3.31285
7.2979,	224,	0,	3.15902
7.2986,	26,	1,	7.93527
7.2986,	26,	0,	3.36934
7.2986,	225,	0,	3.56593
7.3096,	23,	1,	8.63121
7.3096,	23,	0,	3.85239
7.3096,	226,	0,	3.77881
7.3178,	25,	1,	8.70112
7.3178,	25,	0,	4.0027
7.3178,	227,	0,	3.69841
7.3195,	106,	1,	6.59765
7.3195,	106,	0,	2.83672
7.3195,	228,	0,	2.76093
7.32515,	30,	1,	7.04161
7.32515,	30,	0,	3.37754
7.32515,	229,	0,	2.66407
7.3264,	120,	1,	8.38129
7.3264,	120,	0,	3.33529
7.3264,	230,	0,	4.046
7.33105,	52,	1,	7.36047
7.33105,	52,	0,	3.472
7.33105,	231,	0,	2.88848
7.33465,	2,	1,	7.80949
7.33465,	2,	0,	3.11247
7.33465,	232,	0,	3.69701
7.33725,	40,	1,	6.49884
7.33725,	40,	0,	3.04819
7.33725,	233,	0,	2.45065
7.33975,	58,	1,	6.92911
7.33975,	58,	0,	2.89058
7.33975,	234,	0,	3.03854
7.34085,	108,	1,	7.37077
7.34085,	108,	0,	3.03162
7.34085,	235,	0,	3.33915
7.34365,	63,	1,	7.34653
7.34365,	63,	0,	2.88439
7.34365,	236,	0,	3.46215
7.3493,	123,	1,	7.98639
7.3493,	123,	0,	3.6232
7.3493,	237,	0,	3.36319
7.3538,	113,	1,	6.90936
7.3538,	113,	0,	2.71487
7.3538,	238,	0,	3.19449
7.3549,	119,	1,	7.73593
7.3549,	119,	0,	3.49776
7.3549,	239,	0,	3.23817
7.3617,	115,	1,	7.94823
7.3617,	115,	0,	3.3238
7.3617,	240,	0,	3.62443
7.36315,	53,	1,	7.10663
7.36315,	53,	0,	2.89756
7.36315,	241,	0,	3.20907
7.36615,	62,	1,	7.02492
7.36615,	62,	0,	3.09839
7.36615,	242,	0,	2.92652
7.3829,	10,	1,	7.46641
7.3829,	10,	0,	2.4233
7.3829,	243,	0,	4.04311
7.3908,	29,	1,	7.91924
7.3908,	29,	0,	3.63932
7.3908,	244,	0,	3.27992
7.39385,	130,	1,	7.17594
7.39385,	130,	0,	3.50097
7.39385,	245,	0,	2.67498
7.4066,	132,	1,	6.48204
7.4066,	132,	0,	3.27447
7.4066,	246,	0,	2.20757
7.42145,	69,	1,	7.1124
7.42145,	69,	0,	3.16475
7.42145,	247,	0,	2.94764
7.42505,	127,	1,	8.2546
7.42505,	127,	0,	3.54313
7.42505,	248,	0,	3.71147
7.4283,	116,	1,	7.36418
7.4283,	116,	0,	3.25164
7.4283,	249,	0,	3.11254
7.4298,	32,	1,	8.38719
7.4298,	32,	0,	3.40915
7.4298,	250,	0,	3.97804
7.43765,	27,	1,	8.06586
7.43765,	27,	0,	3.55729
7.43765,	251,	0,	3.50856
7.4499,	66,	1,	8.02707
7.4499,	66,	0,	3.32465
7.4499,	252,	0,	3.70242
7.45485,	126,	1,	7.29122
7.45485,	126,	0,	3.23418
7.45485,	253,	0,	3.05704
7.45735,	134,	1,	8.01415
7.45735,	134,	0,	3.69306
7.45735,	254,	0,	3.32108
7.45855,	138,	1,	7.76468
7.45855,	138,	0,	3.54081
7.45855,	255,	0,	3.22386
7.46005,	117,	1,	7.34702
7.46005,	117,	0,	3.16169
7.46005,	256,	0,	3.18533
7.46625,	16,	1,	8.36951
7.46625,	16,	0,	3.34436
7.46625,	257,	0,	4.02515
7.47195,	57,	1,	7.86451
7.47195,	57,	0,	3.38019
7.47195,	258,	0,	3.48432
7.4774,	135,	1,	8.22968
7.4774,	135,	0,	3.51217
7.4774,	259,	0,	3.71751
7.4784,	67,	1,	7.25205
7.4784,	67,	0,	3.1596
7.4784,	260,	0,	3.09246
7.4806,	111,	1,	8.33557
7.4806,	111,	0,	4.14593
7.4806,	261,	0,	3.18965
7.483,	8,	1,	7.83631
7.483,	8,	0,	3.4458
7.483,	262,	0,	3.39051
7.48575,	65,	1,	7.74203
7.48575,	65,	0,	3.50894
7.48575,	263,	0,	3.23309
7.49305,	131,	1,	8.29062
7.49305,	131,	0,	3.56335
7.49305,	264,	0,	3.72727
7.5029,	4,	1,	8.19487
7.5029,	4,	0,	3.36747
7.5029,	265,	0,	3.82739
7.50965,	75,	1,	6.9229
7.50965,	75,	0,	3.19124
7.50965,	266,	0,	2.73166
7.52295,	128,	1,	7.39138
7.52295,	128,	0,	3.3662
7.52295,	267,	0,	3.02518
7.5268,	146,	1,	7.7146
7.5268,	146,	0,	3.02302
7.5268,	268,	0,	3.69158
7.5277,	79,	1,	8.06326
7.5277,	79,	0,	3.49527
7.5277,	269,	0,	3.56799
7.5412,	76,	1,	7.75572
7.5412,	76,	0,	3.93522
7.5412,	270,	0,	2.8205
7.5458,	34,	1,	6.19433
7.5458,	34,	0,	2.65001
7.5458,	271,	0,	2.54433
7.552,	133,	1,	7.84713
7.552,	133,	0,	3.37629
7.552,	272,	0,	3.47084
7.55555,	151,	1,	8.37889
7.55555,	151,	0,	3.94124
7.55555,	273,	0,	3.43765
7.55845,	39,	1,	8.04066
7.55845,	39,	0,	3.80219
7.55845,	274,	0,	3.23847
7.5635,	136,	1,	6.93581
7.5635,	136,	0,	3.05921
7.5635,	275,	0,	2.8766
7.56545,	42,	1,	7.87089
7.56545,	42,	0,	3.72619
7.56545,	276,	0,	3.14469
7.56915,	82,	1,	8.09605
